"number","title","pageid","namespace","length","touched"
"512","List_of_fascist_movements","4843627","","35194","20180312233909"
"513","League_of_Communists_(Finland)","4865559","","3557","20180321212341"
"514","Budget_theory","4866560","","6701","20180228132512"
"515","Interest_articulation","4900279","","1811","20180217151130"
"516","Cooperative_federalism","4911701","","13907","20180303234108"
"517","Legislative_session","4927404","","14811","20180303192414"
"518","Countervailing_power","4998470","","5699","20180314002905"
"519","Puppetista","5064328","","1786","20180102233859"
"520","Split-ticket_voting","5069630","","8960","20180228132745"
"521","Local_people's_court","5104622","","957","20180321212342"
"522","Agonism","5106007","","8318","20180228132811"
"523","Exclusive_mandate","5162951","","13479","20180325032804"
"524","Right-wing_terrorism","5210960","","50930","20180325114408"
"525","Avodah","5272112","","2325","20180312160024"
"526","Pochvennichestvo","5280923","","3274","20180314133424"
"527","Get_Up,_Stand_Up:_The_Story_of_Pop_and_Politics","5293582","","2860","20180303192421"
"528","Transatlantic_Intelligencer","5302444","","2187","20180228133033"
"529","Washington_Kurdish_Institute","5308817","","1890","20180312123547"
"530","Tax_policy","5341987","","3050","20180228133104"
"531","Vladimir_Kuznetsov_(diplomat)","5356621","","3457","20180310175052"
"532","Political_criticism","5386990","","5910","20180304175756"
"533","Left-wing_terrorism","5396100","","29974","20180314002907"
"534","Non-representative_democracy","5424590","","123","20180220191126"
"535","Centre_for_Social_Justice_Awards","5436334","","2154","20170802042814"
"536","Technoculture","5456701","","7952","20180303192425"
"537","Political_structure","5492996","","1703","20180219221229"
"538","Joint_session","5594801","","11229","20180314133427"
"539","Five-point_electoral_law","5601944","","747","20180306211730"
"540","Christian_Liberation_Movement","5702980","","3262","20180319221805"
"541","Celine's_laws","5836048","","8309","20180228133734"
"542","Political_history_of_East_Africa","5883157","","39335","20180202075439"
"543","List_of_mayors_of_Soltvadkert","5895858","","753","20180321212348"
"544","Age_of_consent_reform","5962470","","30134","20180303192434"
"545","Ranan_Lurie_Political_Cartoon_Awards","5980367","","169","20180203201317"
"546","List_of_political_movements_named_after_dates","5998395","","800","20180228133945"
"547","Jus_exclusivae","6016271","","11881","20180316141714"
"548","Citizens'_jury","6040959","","3651","20171021085954"
"549","Batho_Pele","6104146","","1444","20180314002911"
"550","Real_freedom","6112194","","2579","20180324210709"
"551","Civic_nationalism","6131049","","7802","20180320050619"
"552","Racial_nationalism","6145996","","521","20180228134140"
"553","List_of_wars_between_democracies","6152771","","19283","20180323233840"
"554","Socialist_Industrial_Unions","6211004","","567","20180228134230"
"555","Foreign_national","6219702","","2923","20180228134237"
"556","Neo-Trotskyism","6266859","","516","20180304003041"
"557","Bombard_the_Headquarters","6274091","","3429","20180228134316"
"558","Treaty_of_Paris_(1323)","6351471","","1172","20180228134450"
"559","Red_Shirts_(United_States)","6544610","","27850","20180323180016"
"560","Grand_Sanhedrin","6632138","","9927","20180228135050"
"561","International_Code_of_Conduct_against_Ballistic_Missile_Proliferation","6689235","","3745","20180217151454"
"562","Solidarity_(Scotland)","6823725","","16231","20180322175452"
"563","National_Peace_Keeping_Council","6860295","","2363","20180314133442"
"564","Tibetan_sovereignty_debate","6878687","","79019","20180319182106"
"565","Schism_of_Louis_of_Bavaria","6880194","","73","20180316110716"
"566","Dunst_(performance_group)","6894420","","3858","20180228135510"
"567","Order_of_succession","6970425","","25483","20180317082905"
"568","History_of_terrorism","6999780","","154272","20180314002915"
"569","Command_and_control_(management)","7092320","","1753","20180228135803"
"570","The_Engineering_of_Consent","7193665","","11682","20180320025155"
"571","Internal_security","7198484","","3992","20180228135922"
"572","Liberation_movement","7216339","","740","20180307051116"
"573","Roemer_model_of_political_competition","7249317","","2375","20160511171041"
"574","Slovak_National_Council's_Declaration_of_Independence_of_the_Slovak_Nation","7289531","","3246","20180217151556"
"575","Eco-communalism","7304072","","4396","20180308224014"
"576","Caledonian_Antisyzygy","7440205","","4286","20180107060351"
"577","List_of_political_catchphrases","7488151","","135800","20180315154841"
"578","Neo-medievalism","7492018","","12704","20180324100213"
"579","Peace_conference","7492160","","588","20180228140247"
"580","Working_Group_on_Financial_Markets","7543640","","11750","20180303192456"
"581","Public_Official_A","7544644","","2996","20180223005552"
"582","Nickel_Project","7611583","","766","20180107085418"
"583","Associationalism","7718117","","11299","20180321162510"
"584","Denialism","7746391","","64782","20180323150244"
"585","Four_Minute_Men","7829135","","6803","20180316125151"
"586","Speaker-designate","7872971","","912","20180228140730"
"587","Speaker-presumptive","7873077","","798","20180107161029"
"588","Straight-ticket_voting","7928434","","10994","20180303192501"
"589","For_Belarus!","7995089","","2562","20180228140839"
"590","2006_Franco–Italian–Spanish_Middle_East_Peace_Plan","8019710","","2627","20180321194427"
"591","Organic_work","8068558","","5029","20180314133452"
"592","Participation_inequality","8078743","","9429","20180322203800"
"593","Modified_Scheme_of_Elementary_education_1953","8117090","","36083","20180324171523"
"594","Industrial_Groups","8263513","","3306","20180303192505"
"595","Open_government","8297930","","21093","20180325114541"
"596","Negative_selection_(politics)","8394379","","1983","20180303192506"
"597","Mace_of_the_United_States_House_of_Representatives","8405782","","5136","20180323141757"
"598","Herzl_Award","8406789","","5113","20180319221815"
"599","1980_International_Conference_of_Marxist−Leninist_Parties_and_Organisations","8454198","","1330","20180108102607"
"600","V._Manickavasagam","8525663","","5324","20180316141759"
"601","Middle_East_Review_of_International_Affairs","8639278","","2104","20180314002922"
"602","Addis_Ababa_Agreement_(1993)","8753074","","378","20180108220326"
"603","Obstructionism","8768899","","4956","20180303234112"
"604","Administration_(government)","8824343","","3338","20180228141728"
"605","Talibanization","8901553","","13598","20180303192513"
"606","Palingenetic_ultranationalism","8907680","","5453","20180310192221"
"607","Policy_by_press_release","8937262","","6474","20180217151829"
"608","Regina_Centre","9109226","","396","20180228142042"
"609","Colonial_Secretary_of_Tasmania","9241097","","3025","20180217151851"
"610","Factions_of_the_Russian_Social_Democratic_Labour_Party","9260500","","4658","20180215081233"
"611","Stevens_Reed_Curcio_&_Potholm","9312419","","772","20180228142342"
"612","Platform_(European_politics)","9395656","","1051","20180228142448"
"613","Soft_tyranny","9456489","","2354","20180303234113"
"614","Geltungsjude","9486941","","3019","20180228142550"
"615","Confidence_and_supply","9493642","","9564","20180314133503"
"616","Parity_of_esteem","9579546","","5433","20180303192521"
"617","Position_paper","9634535","","6067","20180308220233"
"618","Posthegemony","9641126","","9697","20180217151921"
"619","Catonism","9706226","","2790","20180316141818"
"620","League_of_peace","9744210","","1106","20180321212428"
"621","Post-behavioralism","9781365","","2409","20170228040428"
"622","Langtang_Mafia","9798707","","1891","20180217151931"
"623","Philippine_constitutional_referendum,_1977","9855893","","785","20180307095507"
"624","Veto_Players","9982775","","3738","20180228143227"
"625","Political_positivism","9992939","","5900","20180319124341"
"626","Nothing_About_Us_Without_Us","10051102","","4830","20180226143619"
"627","Treaty_of_Prague_(1973)","10059808","","1595","20171225184729"
"628","Political_science_of_religion","10120046","","7034","20180323121034"
"629","Cambodian_People's_Party–FUNCINPEC_coalition_agreement","10266101","","682","20180315131929"
"630","Neo-Sovietism","10304397","","4750","20180303192528"
"631","Policy_studies","10412265","","5788","20180217152018"
"632","K._Sivalingam","10472896","","7799","20180312124044"
"633","Voting_at_Melodifestivalen","10504509","","11928","20180318101336"
"634","Istjude","10789496","","444","20180228144348"
"635","Global_feminism","10809813","","7767","20180319182026"
"636","Term_of_office","10826158","","27023","20180321213112"
"637","Jewish_tax","10883332","","254","20180110201619"
"638","Interest_aggregation","10894666","","731","20180111043258"
"639","Candlelight_vigil","10957051","","3003","20180228144550"
"640","Cultural_dissonance","10975258","","11330","20180213203857"
"641","National_Indigenous_Council","10979683","","1683","20180314002929"
"642","Pocket_Veto_Case","10989385","","4220","20180312124102"
"643","1999_Istanbul_summit","11100552","","1226","20180217152108"
"644","Apoliticism","11144531","","1937","20180308163809"
"645","Worldwide_Governance_Indicators","11159122","","10531","20180311143129"
"646","Adlecti","11160073","","2259","20180220190242"
"647","Timeline_of_Philippine_elections","11186900","","21803","20180228144814"
"648","Religio_licita","11222888","","8224","20180228144835"
"649","Shorenstein_Prize","11274915","","1012","20170815205214"
"650","Political_theology","11328678","","19702","20180321212449"
"651","Radical_democracy","11346314","","5804","20180228144954"
"652","Vanishing_mediator","11401784","","2250","20180320042714"
"653","Padayatra","11486936","","4351","20180323151705"
"654","Regidor","11504981","","1800","20180111155615"
"655","Demokratia","11509426","","3462","20180314133517"
"656","Negarchy","11537666","","1820","20180228145155"
"657","Legislatures_in_communist_states","11730995","","1550","20180111181541"
"658","United_States_of_the_West","11758150","","9662","20180323002927"
"659","Taistoism","11850988","","3249","20180314133519"
"660","Goodwill_tour","11874765","","1713","20180228145553"
"661","Red_Shirts_(Mexico)","11887871","","8661","20180314133519"
"662","President-in-Office","11951159","","1359","20180228145652"
"663","Harari_People's_Democratic_Party","12008617","","367","20180314133520"
"664","Expansionist_nationalism","12189319","","1757","20180228145906"
"665","Gold_shirts","12207550","","3872","20180314133520"
"666","Committees_on_Arms_Export_Controls","12252268","","2524","20180303192545"
"667","Libertarian_conservatism","12476895","","12646","20180324014736"
"668","European_Agricultural_Fund_for_Rural_Development","12496649","","2249","20180228150255"
"669","Edson_(provincial_electoral_district)","12527501","","5519","20180314144311"
"670","Carneiro's_circumscription_theory","12584282","","6319","20180223234244"
"671","Politics_of_Harry_Potter","12804607","","83288","20180323100451"
"672","Socialist_Register","12809066","","2266","20180324163938"
"673","Trade,_Development_and_Cooperation_Agreement","12838955","","905","20180228150720"
"674","Arsalyn_Program","12935920","","2639","20180228150848"
"675","Politically_exposed_person","12957185","","21463","20180314172039"
"676","Roman/Red","13033868","","1385","20180314133525"
"677","Collaborative_governance","13243853","","15810","20180217152427"
"678","Mackenzie_South","13377984","","2616","20180217152438"
"679","Mackenzie_North","13378147","","2239","20180217152438"
"680","Mackenzie_River_(N.W.T._electoral_district)","13378364","","807","20180217152438"
"681","Paris_Conference_on_Passports_&_Customs_Formalities_and_Through_Tickets","13400127","","1395","20180225070420"
"682","MoveOn.org_ad_controversy","13454225","","31533","20180314002939"
"683","French_Socialist_Party_(1902)","13461895","","1218","20180314133529"
"684","South_African_Gentile_National_Socialist_Movement","13550416","","4146","20180324151201"
"685","Electoral_reform_in_the_United_States","13624574","","46826","20180303192559"
"686","Hector_Zagal","13669872","","5370","20180317200756"
"687","Courtesy_resolution","13686672","","812","20180113091355"
"688","Timeline_of_Japan–North_Korea_relations","13697037","","1422","20180228151756"
"689","Taxation_of_the_Jews_in_Europe","13721661","","17710","20180315124755"
"690","Dear_colleague_letter","13765326","","1470","20180228151839"
"691","Expansionism","13774191","","6636","20180325161403"
"692","Publics","13843720","","1193","20180217152511"
"693","Timeline_of_the_Saffron_Revolution","13907397","","79257","20180314002941"
"694","Ranney_Index","13915764","","995","20180322225437"
"695","Timeline_of_libertarian_thinkers","13917072","","7840","20180318045838"
"696","Issue_advocacy_ads","13926601","","11159","20180314002941"
"697","Non-Zionism","13933230","","4000","20180202161130"
"698","Fourier_complex","14113393","","1614","20180228152236"
"699","Conscientious_Objector_Support_Group","14232876","","2805","20180324151201"
"700","Guerrilla_theatre","14254039","","10230","20180228152412"
"701","Network_governance","14308616","","30040","20180304175759"
"702","Respect_Renewal","14345200","","4691","20180314002943"
"703","Euromoney_Finance_Minister_of_the_Year","14436672","","6778","20180309212319"
"704","Government_platform","14441413","","751","20180228152608"
"705","National_liberalism","14458641","","27493","20180321212518"
"706","Index_of_politics_articles","14507041","","47443","20180325161404"
"707","Patriarchalism","14522988","","3465","20180227173548"
"708","Kanslergade_Agreement","14537375","","1479","20180316154730"
"709","Peter_Cadogan","14576549","","4093","20180316141931"
"710","Sadaejuui","14616200","","9052","20180314133538"
"711","Restrictions_on_political_parties","14643643","","1905","20180113172245"
"712","Player_(political)","14669731","","3170","20180113173420"
"713","Ede_North/Ede_South/Egbedore/Ejigbo","14691979","","505","20180113175127"
"714","Timeline_of_Colombia–Nicaragua_relations","14707694","","5673","20180325161404"
"715","M._Kulasegaran","14741782","","10812","20180316141934"
"716","Prize_For_Freedom","14799064","","3124","20180315131930"
"717","Price_Increase_and_Famine_Resistance_Committee","14973401","","3206","20180228153219"
"718","Revolving_door_(politics)","15029435","","22619","20180303192613"
"719","Extrajudicial_killing","15039439","","57967","20180323153023"
"720","Infotalent_Systems","15041241","","644","20180322102401"
"721","Commonwealth_Heads_of_Government_Meeting_1977","15149869","","2674","20180312124428"
"722","Commonwealth_Heads_of_Government_Meeting_1971","15149909","","2891","20180312124428"
"723","Commonwealth_Heads_of_Government_Meeting_1991","15149942","","1993","20180312124428"
"724","Commonwealth_Heads_of_Government_Meeting_1979","15165589","","2573","20180312124429"
"725","Commonwealth_Heads_of_Government_Meeting_1995","15165605","","2309","20180312124429"
"726","Commonwealth_Heads_of_Government_Meeting_1989","15165654","","1852","20180312124429"
"727","Privatization_of_public_toilets","15200624","","1998","20180321230825"
"728","Ecogovernmentality","15225843","","23660","20180312175756"
"729","Alternative_civilian_service","15298493","","4230","20180314133543"
"730","Imputed_income","15323155","","7199","20180309211239"
"731","Mahajot","15361588","","778","20180228153717"
"732","List_of_wars_by_death_toll","15459916","","72484","20180323233840"
"733","Request_for_tender","15460354","","3907","20180312125735"
"734","Miscellaneous_left","15471690","","600","20180325145608"
"735","Fault_line_war","15559814","","1820","20180323233840"
"736","Political_radicalism","15611519","","5012","20180315145133"
"737","State_of_the_Nation_Address_(South_Africa)","15706252","","3049","20180220212506"
"738","Vote_trading","15723651","","9659","20180319204349"
"739","Skaff_Bloc","15747906","","1519","20180316154303"
"740","Scientific_politics","15846865","","2221","20180321212528"
"741","State_of_the_Black_Union","15925734","","820","20180114083952"
"742","Qualifications-Based_Selection","16038490","","8792","20180228154503"
"743","Pantisocracy","16096931","","14671","20180217152802"
"744","Libertarian_anarchism","16102540","","1708","20180124221409"
"745","Sim_Tze_Tzin","16215926","","7504","20180317070525"
"746","Gaming_the_system","16246210","","12078","20180302000606"
"747","Left_Alternative","16433878","","13064","20180322090526"
"748","History_of_parliamentary_procedure","16466268","","7877","20180217152820"
"749","Legislative_calendar","16553762","","2962","20180314002955"
"750","Planning_and_zoning_commission","16618624","","1671","20180308155324"
"751","Timeline_of_the_breakup_of_Yugoslavia","16732513","","96266","20180324001013"
"752","Commonwealth_Deputy_Secretary-General","16780636","","7229","20180312124559"
"753","Ghent_system","16859131","","4431","20180228155329"
"754","Political_ponerology","16885280","","4446","20180228155348"
"755","Postsecularism","16997397","","8918","20180228155510"
"756","WikiCandidate","16998927","","2199","20180323201453"
"757","List_of_riots_and_civil_unrest_in_Calgary","17079670","","16785","20180314002957"
"758","Sim_Tong_Him","17080778","","12148","20180316220752"
"759","Judaism_and_political_radicalism","17090832","","10611","20180305143022"
"760","Index_of_social_and_political_philosophy_articles","17092639","","22628","20180325143038"
"761","Political_communication","17093445","","12785","20180325104234"
"762","1978_Arab_League_summit","17142736","","3513","20180312124615"
"763","Breton_Liberty","17143465","","1367","20180312124615"
"764","Disabilities_(Jewish)","17228639","","2793","20180228155722"
"765","Social_Democratic_Union_of_Workers_and_Smallholders","17245641","","7818","20180314133556"
"766","Johnny_Ray_Turner","17317548","","2408","20180318015922"
"767","Kakistocracy","17507782","","15125","20180324003500"
"768","Nations:_A_Simulation_Game_in_International_Politics","17514425","","1848","20180228160011"
"769","Political_lists","17598155","","15137","20171226180124"
"770","Comparing_Italian_Fascism_and_German_Nazism","17614597","","66","20180311180901"
"771","2008_Arab_League_summit","17682897","","1763","20180324064955"
"772","Comparison_of_United_States_presidential_candidates,_2008","17761030","","126072","20180319180025"
"773","Pashtun_nationalism","17860944","","7126","20180314133600"
"774","United_States_beef_imports_in_Japan","17867773","","3969","20180303192639"
"775","Porbandar_(Lok_Sabha_constituency)","17987345","","8197","20180314133601"
"776","Bhavnagar_(Lok_Sabha_constituency)","17987456","","7330","20180314133601"
"777","Dhandhuka_(Lok_Sabha_constituency)","17987479","","1420","20180131085632"
"778","Politics.ie","18127538","","1516","20180312124700"
"779","Loh_Gwo_Burne","18294467","","4921","20180316142015"
"780","Nepal_Rastriya_Dalit_Mukti_Sangathan","18395094","","858","20180314133606"
"781","Rowman_&_Littlefield_Award_in_Innovative_Teaching","18409939","","3858","20180319045506"
"782","Politics_of_outer_space","18480268","","1049","20180228161232"
"783","Straw_donor","18742971","","2353","20180228161500"
"784","Development_Minister_of_Israel","18876562","","3190","20180314133610"
"785","Minarchism","18933136","","12614","20180323221555"
"786","Spatial_justice","19021764","","9573","20180321212557"
"787","Lim_Si_Pin","19055559","","4341","20180314133612"
"788","Social_interventionism","19064230","","3085","20180223125420"
"789","People's_joint_association","19128970","","3841","20180318184827"
"790","Scantegrity","19239220","","10755","20180217153228"
"791","Civil_service_reform_in_developing_countries","19264475","","11520","20180228162104"
"792","Liberalism","19280734","","117913","20180321212604"
"793","Negative_income_tax","19288572","","18183","20180324210709"
"794","State_of_exception","19375659","","808","20180314133614"
"795","Prioritarianism","19376235","","9208","20180308161705"
"796","Universal_monarchy","19476956","","9480","20180311201059"
"797","Public_Force","19492783","","1850","20141202231848"
"798","Countercurrent_(Italy,_2006)","19513741","","2615","20180314133615"
"799","Lemon_socialism","19558874","","4726","20180323025620"
"800","Green_left","19683207","","2285","20180314114020"
"801","Bash_Back!","19826429","","23590","20180314003015"
"802","Young_Political_Majors","19864722","","4121","20180303191946"
"803","Stonewall_Awards","19885463","","12015","20180303200514"
"804","Catalist","19930528","","7279","20180321205314"
"805","1998_killing_of_Iranian_diplomats_in_Afghanistan","20072274","","5601","20180319221823"
"806","Ideological_repression","20098157","","1973","20180302135540"
"807","Politics_of_memory","20119228","","11276","20180217153344"
"808","Rivers_and_Harbors_Bill","20156431","","1800","20180220032351"
"809","Non-dictatorship","20169520","","1333","20180213204037"
"810","Neighbourhood_effect","20379306","","10350","20180217153405"
"811","Defensor_minor","20467404","","3883","20180201160326"
"812","Choice_architecture","20502327","","24638","20180304133009"
"813","AKPD_Message_and_Media","20774465","","3794","20180314003018"
"814","Neutrality_(philosophy)","20784062","","5942","20180321212625"
"815","Objectivity_(philosophy)","20785947","","9732","20180321212625"
"816","Legislatively_referred_state_statute","20836986","","2388","20180223005648"
"817","CRP-2B","20849646","","2395","20180217153438"
"818","Bourgeois_socialism","20870592","","1467","20180206094601"
"819","Civil_conscription","20912625","","771","20180316142045"
"820","Government_scientist","20923452","","6157","20180217153444"
"821","Bureaucracy","20949522","","39787","20180319155145"
"822","International_Socialist_Labor_Congress_of_Brussels,_1891","20982907","","3195","20180115222549"
"823","Dirty_hands","21095287","","4951","20180309011032"
"824","Orangism_(Belgium)","21309148","","3450","20180316154212"
"825","Special_membership_of_the_Commonwealth_of_Nations","21328896","","3996","20180303192714"
"826","The_arts_and_politics","21342679","","29584","20180323113154"
"827","Authoritarianism","21347657","","52357","20180321212630"
"828","Party_organizer","21368558","","1529","20180116025717"
"829","Inclusive_management","21395995","","19506","20180217153528"
"830","Inverted_totalitarianism","21414057","","19175","20180321212630"
"831","Criticism_of_government","21418402","","1184","20180108124256"
"832","Political_history_of_the_world","21431793","","25314","20180227173502"
"833","Symphonia_(theology)","21439907","","4602","20180314133630"
"834","Democratic_republic","21532163","","8383","20180324215103"
"835","Transnational_capitalist_class","21582279","","3303","20180217153547"
"836","Kremlin.ru","21586443","","1268","20180305183251"
"837","The_God_of_the_Machine","21705001","","2652","20180203041842"
"838","List_of_foreign_ministry_headquarters","21712085","","4959","20180304230906"
"839","List_of_Chairmen_of_the_Chamber_of_the_People_(Czechoslovakia)","21873098","","731","20180116090404"
"840","Leaderism","21951513","","4603","20180314133637"
"841","Eliminationism","21985775","","4961","20180319114205"
"842","Valence_issue","22139117","","1779","20180218224726"
"843","Civic_lottery","22163364","","3291","20170909033137"
"844","2009_Arab_League_summit","22203380","","3524","20180312125048"
"845","Manifesto_of_N'sele","22215348","","3111","20180217153651"
"846","Federal_republicanism","22286819","","2611","20180217153945"
"847","Transnational_governance","22319021","","4247","20180304175800"
"848","Power_resource_theory","22340697","","869","20180322102403"
"849","Communitas_perfecta","22340827","","6509","20180225040625"
"850","Come-outer","22378693","","8576","20171225220659"
"851","GrassrootsPA","22599546","","4482","20180312125108"
"852","Lille_Congress","22653685","","748","20180215151157"
"853","Western_conservatism","22675299","","2960","20180321105005"
"854","Husakism","22701199","","1186","20180314133644"
"855","Murder_of_Robert_Ross","22701968","","3174","20180218164804"
"856","French_and_Raven's_bases_of_power","22757157","","34072","20180311201059"
"857","Socialist_Party_of_France_–_Jean_Jaurès_Union","22878966","","1144","20180314133645"
"858","French_Socialist_Party_(1919)","22879004","","963","20180314133645"
"859","Linkage_institution","22919177","","1742","20180217153759"
"860","Frank_Donner","23020475","","3691","20180217153807"
"861","North_Korea_Uncovered","23065337","","3059","20180312125128"
"862","Degressive_proportionality","23111145","","3608","20180225070451"
"863","Parliament_of_the_Republic_of_North_Ossetia-Alania","23141774","","967","20180318114424"
"864","Civic_political_culture","23148804","","2723","20180217153819"
"865","List_of_Chairmen_of_the_People's_Assembly_of_the_Republic_of_Ingushetia","23203482","","917","20180120211855"
"866","2009_Indian_general_election_campaign_controversies","23238371","","14539","20180217153827"
"867","Red_Shirts_(Thailand)","23272304","","1168","20180217153830"
"868","Interactive_Public_Docket","23344207","","1505","20160601092437"
"869","Abuse_of_authority","23380055","","1060","20180324225423"
"870","The_World's_Most_Dangerous_Ideas","23431312","","3762","20180217153840"
"871","Commonwealth_Heads_of_Government_Meeting_1993","23439407","","4027","20180312125144"
"872","Commonwealth_Heads_of_Government_Meeting_1987","23439409","","2113","20180312125144"
"873","Commonwealth_Heads_of_Government_Meeting_1986","23439411","","2211","20180312125144"
"874","Commonwealth_Heads_of_Government_Meeting_1985","23439412","","2541","20180312125144"
"875","Commonwealth_Heads_of_Government_Meeting_1983","23439414","","2499","20180312125144"
"876","Commonwealth_Heads_of_Government_Meeting_1981","23439416","","2108","20180312125144"
"877","Commonwealth_Heads_of_Government_Meeting_1975","23439419","","2533","20180312125144"
"878","Mathematical_elimination","23522969","","1605","20180117045129"
"879","Mathematically_eliminated","23523036","","60","20170217001715"
"880","Accounting_scandals","23550312","","49484","20180325023042"
"881","Present_age","23554608","","6216","20180303234119"
"882","Sugar_side_letter","23610113","","1286","20180216020559"
"883","Reformist_Centre","23642299","","8279","20180114065315"
"884","United_Front_Doctrine","23716543","","951","20180117095828"
"885","Politics_of_Uttar_Pradesh","23818017","","466","20180311021510"
"886","George_Washington_Olvany","24027757","","2928","20180314183657"
"887","The_Save_Jersey_Blog","24092691","","3354","20180312125226"
"888","Investment_theory_of_party_competition","24150477","","15985","20180217153944"
"889","Luxembourg-Campagne","24179867","","2796","20180314133701"
"890","Taliban's_rise_to_power","24195739","","21778","20180314003036"
"891","Hamas–UNRWA_Holocaust_dispute","24298776","","15263","20180316142130"
"892","Caucus_revolt","24382579","","2042","20180321092756"
"893","Comparison_of_U.S._state_governments","24425155","","34368","20180319091136"
"894","Frankenstein_veto","24457771","","7308","20171014000033"
"895","Outrage_factor","24675314","","4484","20180217154024"
"896","Gyorin","24803285","","7590","20180314133706"
"897","Kangaroo_closure","24834060","","634","20180213202928"
"898","Crypto-communism","24905042","","947","20180317120023"
"899","Retroversion_of_the_sovereignty_to_the_people","24939218","","5673","20180217154344"
"900","Question_Hour_to_the_President_of_the_European_Commission","24951709","","388","20180117230910"
"901","Between_Past_and_Future","25044874","","6590","20180217154056"
"902","Soil_and_grain","25062892","","2112","20180117234541"
"903","Ordre_Nouveau_(1930s)","25066761","","497","20180109124512"
"904","Retrenchment","25132777","","1676","20180314133709"
"905","Government_spin-off","25202419","","1902","20180217154107"
"906","Nicaraguan_fourth_ballot_box","25243316","","1859","20180218105319"
"907","Piss_On_Pity","25285215","","1882","20180217154115"
"908","Financial_irregularities_during_the_Manuel_Zelaya_administration","25359904","","9105","20180303192800"
"909","No_Berlusconi_Day","25364445","","4607","20180304175801"
"910","Agenda_21_for_culture","25430810","","13833","20180112161607"
"911","Parochial_political_culture","25490326","","372","20180118020540"
"912","Kamarudin_Jaffar","25516444","","8314","20180316142144"
"913","Siti_Zailah_Mohd_Yusoff","25528301","","6884","20180316142144"
"914","Chow_Kon_Yeow","25616637","","8397","20180316142145"
"915","Michael_Jeyakumar_Devaraj","25648286","","8957","20180324204424"
"916","Artur_Ustian","25679439","","3548","20180314133715"
"917","Classification_of_the_Functions_of_Government","25690925","","5311","20180217154150"
"918","Saravanan_Murugan","25692948","","8936","20180316142146"
"919","Tajuddin_Abdul_Rahman","25693137","","12249","20180316142146"
"920","Political_abuse","25714536","","77","20180319091252"
"921","Devamany_S._Krishnasamy","25717704","","10696","20180316142147"
"922","Mohamad_Shahrum_Osman","25717936","","4322","20180312125343"
"923","William_Leong_Jee_Keen","25769794","","5122","20180316142147"
"924","Outpost_(civilian)","25803970","","1072","20180213204118"
"925","School_of_Diplomacy","25856578","","4339","20180220130852"
"926","Tan_Kok_Wai","25882742","","5252","20180318133841"
"927","Hebrew_republic","25893650","","1543","20171218154209"
"928","Liberal_corporatism","25912911","","3498","20180321212729"
"929","Voting_gender_gap_in_the_United_States","25959082","","5186","20180312025629"
"930","Damascus_Declaration","26068832","","4439","20180324064955"
"931","Development_Loan_Fund","26214137","","3291","20180308155324"
"932","Forced_speech","26240418","","546","20180213202949"
"933","Red–red_coalition","26253560","","1289","20171220095232"
"934","Free_association_(Marxism_and_anarchism)","26271818","","16650","20180323034231"
"935","Asia_Pacific_Democrat_Union","26281507","","3666","20180320001916"
"936","Ahmad_Maslan","26388186","","7449","20180316142154"
"937","Judicial_reform","26446681","","1905","20180118064713"
"938","Neo-nationalism","26482249","","30684","20180325005841"
"939","Abdul_Ghani_Ahmad","26503213","","6827","20180316142155"
"940","New_Hampshire_state_elections,_2006","26542720","","287","20180118071252"
"941","Open_Turn_(politics)","26597579","","779","20180118072058"
"942","Hiew_King_Cheu","26607076","","5792","20180316142156"
"943","2010_Arab_League_summit","26656934","","1655","20180312125430"
"944","Religious_and_political_symbols_in_Unicode","26931388","","5214","20180324033917"
"945","United_States_beef_imports_in_South_Korea","26975662","","6601","20180303192819"
"946","Wall_Street_reform","26989294","","11653","20180308021930"
"947","Uniform_national_swing","27028055","","1123","20180110071156"
"948","May_1947_crises","27096889","","10908","20180320174903"
"949","Wong_Foon_Meng","27143066","","8014","20180316142202"
"950","Therapeutic_governance","27197116","","1404","20180217154336"
"951","Riot_dog","27297082","","8352","20180314133725"
"952","Environmental,_social_and_corporate_governance","27303774","","36420","20180323133632"
"953","Capitalist_peace","27327454","","18003","20180313005235"
"954","Prairie_Fire_Organizing_Committee","27421626","","7854","20180114180645"
"955","Naked_official","27478698","","3209","20180315211039"
"956","Reactions_to_the_Gaza_flotilla_raid","27557065","","62327","20180321194427"
"957","List_of_participants_of_the_Gaza_flotilla","27563386","","41868","20180321194427"
"958","Finnish_Rural_Party","27622416","","11749","20180314133728"
"959","Gaza_Freedom_Flotilla","27654780","","43145","20180323053500"
"960","Constitutional_Right_Party","27667650","","7484","20180314133728"
"961","Dock_Labour_Party","27712648","","363","20180317232704"
"962","Libertarian_utopia","27749316","","2296","20180217154416"
"963","Lobat_Vala","27945865","","2803","20180316142209"
"964","Transformative_social_change","27970381","","11386","20180217154435"
"965","Concordat_of_1928","27993459","","2588","20180209221040"
"966","International_Freedom_Alliance","28071027","","3223","20180314133731"
"967","Political_globalization","28072640","","10199","20180306042532"
"968","History_of_public_transport_authorities_in_Manchester","28074665","","4085","20180303200540"
"969","Italian_Association_for_Political_Philosophy","28081158","","1444","20180118145909"
"970","Right_to_the_city","28139692","","8828","20180318095804"
"971","Regulatory_competition","28168498","","15606","20180217154451"
"972","Will_Klatt","28205358","","839","20160504123222"
"973","Katarismo","28273326","","5412","20180314133734"
